Time, trainValue,dayCosFactor,daySinFactor,temperature,weekCosFactor,weekSinFactor,yearCosFactor,yearSinFactor
2024-01-28T16:00+02:00[Asia/Jerusalem],5729577.5,-0.866025403784872,-0.49999999999925,11.8,-0.997203797181034,-0.0747300935883739,0.765736992260511,0.643153837494441
2024-01-28T16:30+02:00[Asia/Jerusalem],5857125,-0.79335334028894,-0.608761429011712,11.45,-0.995632078941229,-0.0933636084519347,0.765506289213346,0.643428411849223
2024-01-28T17:00+02:00[Asia/Jerusalem],6051455.833,-0.707106781190892,-0.707106781182203,11.20625,-0.993712209893283,-0.111964476102952,0.765275487710611,0.643702903449477
2024-01-28T17:30+02:00[Asia/Jerusalem],6246806.667,-0.608761429009916,-0.793353340290318,11.10625,-0.991444861373771,-0.130526192220353,0.765044587782027,0.643977312259856
2024-01-28T18:00+02:00[Asia/Jerusalem],6337120,-0.500000000009892,-0.866025403778728,11.05,-0.988830826224984,-0.149042266177131,0.764813589457218,0.644251638245155
2024-01-28T18:30+02:00[Asia/Jerusalem],6357390.833,-0.382683432371358,-0.92387953250869,10.99375,-0.985871018518572,-0.167506223302756,0.764582492765967,0.644525881370004
2024-01-28T19:00+02:00[Asia/Jerusalem],6348738.333,-0.258819045118651,-0.965925826284746,10.90625,-0.982566473233539,-0.185911607161592,0.764351297737923,0.644800041599218
2024-01-28T19:30+02:00[Asia/Jerusalem],6314645,-0.130526192232011,-0.991444861372236,10.85,-0.978918345897788,-0.204251981789011,0.764120004402895,0.645074118897449
2024-01-28T20:00+02:00[Asia/Jerusalem],6212285.833,-7.42569046865808E-12,-1,10.79375,-0.974927912182638,-0.222520933952747,0.763888612790557,0.645348113229534
2024-01-28T20:30+02:00[Asia/Jerusalem],6060777.5,0.130526192231714,-0.991444861372275,10.7,-0.970596567453237,-0.240712075409595,0.763657122930706,0.645622024560189
2024-01-28T21:00+02:00[Asia/Jerusalem],5871202.5,0.258819045104306,-0.96592582628859,10.6,-0.965925826288731,-0.25881904510378,0.763425534853116,0.645895852854185
2024-01-28T21:30+02:00[Asia/Jerusalem],5646881.667,0.382683432371081,-0.923879532508805,10.5,-0.960917321944555,-0.276835511426738,0.763193848587608,0.64616959807626
2024-01-28T22:00+02:00[Asia/Jerusalem],5406118.333,0.49999999999703,-0.866025403786153,10.4,-0.955572805786438,-0.294755174409939,0.762962064163908,0.646443260191294
2024-01-28T22:30+02:00[Asia/Jerusalem],5143643.333,0.608761429009679,-0.7933533402905,10.3,-0.949894146672954,-0.312571767945315,0.7627301816119,0.646716839164003
2024-01-28T23:00+02:00[Asia/Jerusalem],4812330.833,0.70710678118039,-0.707106781192705,10.25625,-0.943883330308263,-0.330279061955465,0.762498200961334,0.646990334959286
2024-01-28T23:30+02:00[Asia/Jerusalem],4457976.667,0.793353340288757,-0.60876142901195,10.3,-0.937542458544925,-0.347870864582733,0.762266122242083,0.647263747541926
2024-01-29T00:00+02:00[Asia/Jerusalem],4143364.167,0.866025403777446,-0.500000000012112,10.35,-0.930873748644934,-0.365341024364535,0.762033945484033,0.647537076876713
2024-01-29T00:30+02:00[Asia/Jerusalem],3982932.5,0.923879532507709,-0.382683432373726,10.40625,-0.923879532511798,-0.382683432363856,0.761801670716971,0.647810322928581
2024-01-29T01:00+02:00[Asia/Jerusalem],3820020.833,0.965925826284083,-0.258819045121127,10.49375,-0.916562255870245,-0.399892024319124,0.761569297970845,0.648083485662298
2024-01-29T01:30+02:00[Asia/Jerusalem],3668377.5,0.991444861371901,-0.130526192234553,10.55,-0.908924477413732,-0.416960782758012,0.761336827275468,0.648356565042819
2024-01-29T02:00+02:00[Asia/Jerusalem],3559869.167,1,4.56288060811425E-12,10.65625,-0.900968867902136,-0.433883739118145,0.761104258660777,0.648629561034979
2024-01-29T02:30+02:00[Asia/Jerusalem],3496494.167,0.99144486137261,0.130526192229173,10.85,-0.892698209243019,-0.450654975801118,0.760871592156682,0.648902473603666
2024-01-29T03:00+02:00[Asia/Jerusalem],3459586.667,0.965925826289253,0.25881904510183,11.05,-0.884115393505386,-0.467268628271593,0.760638827793145,0.649175302713735
2024-01-29T03:30+02:00[Asia/Jerusalem],3442857.5,0.923879532509786,0.382683432368713,11.2,-0.875223421909237,-0.483718887104366,0.76040596560003,0.649448048330185
2024-01-29T04:00+02:00[Asia/Jerusalem],3486930.833,0.866025403787435,0.49999999999481,11.35,-0.866025403784607,-0.499999999999709,0.76017300560736,0.649720710417848
2024-01-29T04:30+02:00[Asia/Jerusalem],3562642.5,0.793353340292061,0.608761429007645,11.55,-0.856524555477683,-0.516106273807786,0.759939947845022,0.649993288941744
2024-01-29T05:00+02:00[Asia/Jerusalem],3751904.167,0.707106781194517,0.707106781178578,11.69375,-0.846724199229694,-0.532032076513093,0.759706792343029,0.65026578386677
2024-01-29T05:30+02:00[Asia/Jerusalem],3949541.667,0.608761429013983,0.793353340287197,11.70625,-0.836627762007508,-0.547771839216209,0.759473539131405,0.650538195157838
2024-01-29T06:00+02:00[Asia/Jerusalem],4232270.833,0.500000000014332,0.866025403776164,11.79375,-0.826238774316741,-0.563320058062527,0.759240188240076,0.650810522779997
2024-01-29T06:30+02:00[Asia/Jerusalem],4481495,0.382683432376095,0.923879532506728,11.8,-0.815560868959643,-0.578671296179266,0.759006739699129,0.651082766698136
2024-01-29T07:00+02:00[Asia/Jerusalem],4831566.667,0.258819045095491,0.965925826290952,11.8,-0.804597779766668,-0.593820185573502,0.758773193538476,0.651354926877368
2024-01-29T07:30+02:00[Asia/Jerusalem],4982891.667,0.130526192222667,0.991444861373466,11.8,-0.793353340290832,-0.608761429009246,0.758539549788305,0.651627003282519
2024-01-29T08:00+02:00[Asia/Jerusalem],5101578.333,-1.99953645651973E-12,1,11.79375,-0.781831482467204,-0.62348980185977,0.758305808478553,0.651898995878724
2024-01-29T08:30+02:00[Asia/Jerusalem],5247640.833,-0.130526192212204,0.991444861374844,11.70625,-0.770036235240316,-0.638000153931738,0.758071969639357,0.652170904630915
2024-01-29T09:00+02:00[Asia/Jerusalem],5295603.333,-0.258819045099354,0.965925826289917,11.65,-0.757971723146097,-0.652287411277372,0.757838033300719,0.652442729504205
2024-01-29T09:30+02:00[Asia/Jerusalem],5244368.333,-0.382683432366345,0.923879532510767,11.59375,-0.745642164883382,-0.666346577951761,0.757603999492801,0.65271447046355
2024-01-29T10:00+02:00[Asia/Jerusalem],5209262.5,-0.49999999999259,0.866025403788717,11.50625,-0.733051871829597,-0.680172737771166,0.757369868245628,0.652986127474083
2024-01-29T10:30+02:00[Asia/Jerusalem],5263807.5,-0.608761429005611,0.793353340293621,11.45,-0.720205246537957,-0.693761056026641,0.757135639589388,0.653257700500781
2024-01-29T11:00+02:00[Asia/Jerusalem],5248613.333,-0.707106781176765,0.70710678119633,11.45,-0.707106781187945,-0.70710678118515,0.756901313554131,0.653529189508801
2024-01-29T11:30+02:00[Asia/Jerusalem],5291791.667,-0.793353340285636,0.608761429016017,11.55,-0.693761056029488,-0.720205246535215,0.756666890170033,0.653800594463183
2024-01-29T12:00+02:00[Asia/Jerusalem],5303299.167,-0.866025403789435,0.499999999991347,11.65,-0.680172737771397,-0.733051871829383,0.756432369467244,0.654071915329019
2024-01-29T12:30+02:00[Asia/Jerusalem],5298844.167,-0.923879532511316,0.382683432365019,11.75,-0.666346577951996,-0.745642164883173,0.756197751475926,0.654343152071414
2024-01-29T13:00+02:00[Asia/Jerusalem],5332984.167,-0.965925826290288,0.258819045097967,11.85,-0.652287411277611,-0.757971723145892,0.755963036226293,0.654614304655439
2024-01-29T13:30+02:00[Asia/Jerusalem],5218369.167,-0.991444861373132,0.130526192225208,11.95,-0.63800015393198,-0.770036235240115,0.755728223748458,0.654885373046307
2024-01-29T14:00+02:00[Asia/Jerusalem],5174875,-1,5.63807695074787E-13,11.94375,-0.623489801860015,-0.781831482467007,0.755493314072695,0.655156357209068
2024-01-29T14:30+02:00[Asia/Jerusalem],5313065.833,-0.991444861375178,-0.130526192209663,11.75,-0.608761429009496,-0.79335334029064,0.755258307229144,0.655427257108955
2024-01-29T15:00+02:00[Asia/Jerusalem],5383925,-0.96592582629058,-0.258819045096878,11.55,-0.593820185573755,-0.804597779766481,0.755023203248104,0.65569807271104
2024-01-29T15:30+02:00[Asia/Jerusalem],5481666.667,-0.923879532517316,-0.382683432350533,11.35,-0.578671296179522,-0.815560868959461,0.754788002159738,0.65596880398058
2024-01-29T16:00+02:00[Asia/Jerusalem],5543225,-0.866025403789998,-0.49999999999037,11.1,-0.563320058065793,-0.826238774314514,0.754552703994371,0.656239450882666
2024-01-29T16:30+02:00[Asia/Jerusalem],5644674.167,-0.793353340295181,-0.608761429003578,10.85,-0.547771839219516,-0.836627762005343,0.754317308782192,0.656510013382577
2024-01-29T17:00+02:00[Asia/Jerusalem],5929605.833,-0.707106781198142,-0.707106781174953,10.70625,-0.53203207651644,-0.846724199227591,0.75408181655355,0.656780491445428
2024-01-29T17:30+02:00[Asia/Jerusalem],6176102.5,-0.608761429006506,-0.793353340292935,10.7,-0.516106273808055,-0.856524555477521,0.753846227338622,0.65705088503656
2024-01-29T18:00+02:00[Asia/Jerusalem],6312955,-0.499999999993567,-0.866025403788153,10.7,-0.499999999999981,-0.86602540378445,0.75361054116782,0.657321194121067
2024-01-29T18:30+02:00[Asia/Jerusalem],6368467.5,-0.382683432367387,-0.923879532510335,10.70625,-0.483718887104641,-0.875223421909085,0.753374758071456,0.657591418664185
2024-01-29T19:00+02:00[Asia/Jerusalem],6372237.5,-0.258819045100443,-0.965925826289625,10.79375,-0.467268628271871,-0.884115393505239,0.753138878079781,0.657861558631243
2024-01-29T19:30+02:00[Asia/Jerusalem],6345761.667,-0.130526192227749,-0.991444861372797,10.79375,-0.450654975801399,-0.892698209242877,0.752902901223208,0.658131613987413
2024-01-29T20:00+02:00[Asia/Jerusalem],6263681.667,-3.12715184666931E-12,-1,10.7,-0.433883739118429,-0.900968867902,0.752666827532011,0.658401584698046
2024-01-29T20:30+02:00[Asia/Jerusalem],6136782.5,0.130526192207121,-0.991444861375513,10.55,-0.416960782761604,-0.908924477412084,0.752430657036629,0.658671470728334
2024-01-29T21:00+02:00[Asia/Jerusalem],5960579.167,0.258819045094402,-0.965925826291244,10.35625,-0.399892024322747,-0.916562255868665,0.752194389767361,0.658941272043653
2024-01-29T21:30+02:00[Asia/Jerusalem],5772908.333,0.382683432348164,-0.923879532518297,10.24375,-0.382683432367508,-0.923879532510285,0.75195802575467,0.659210988609215
2024-01-29T22:00+02:00[Asia/Jerusalem],5535172.5,0.49999999998815,-0.86602540379128,10.05,-0.365341024368215,-0.93087374864349,0.751721565028881,0.659480620390417
2024-01-29T22:30+02:00[Asia/Jerusalem],5273490.833,0.608761429013089,-0.793353340287883,6.54795126895741,-0.347870864583028,-0.937542458544815,0.751485007620407,0.65975016735258
2024-01-29T23:00+02:00[Asia/Jerusalem],4939348.333,0.70710678119372,-0.707106781179375,6.49769942303782,-0.330279061955762,-0.943883330308159,0.751248353559784,0.660019629460908
2024-01-29T23:30+02:00[Asia/Jerusalem],4582379.167,0.793353340291374,-0.60876142900854,10.05,-0.312571767945614,-0.949894146672856,0.751011602877337,0.660289006680873
2024-01-30T00:00+02:00[Asia/Jerusalem],4261085.833,0.866025403786871,-0.499999999995787,10.3,-0.29475517441024,-0.955572805786346,0.750774755603591,0.660558298977742
2024-01-30T00:30+02:00[Asia/Jerusalem],3995656.667,0.923879532509354,-0.382683432369755,10.55,-0.276835511423545,-0.960917321945475,0.750537811768934,0.660827506316967
2024-01-30T01:00+02:00[Asia/Jerusalem],3807223.333,0.965925826288962,-0.258819045102919,10.8,-0.258819045104084,-0.965925826288649,0.750300771403914,0.661096628663838
2024-01-30T01:30+02:00[Asia/Jerusalem],3696371.667,0.991444861372462,-0.130526192230291,11.05,-0.240712075409901,-0.970596567453161,0.750063634538943,0.661365665983827
2024-01-30T02:00+02:00[Asia/Jerusalem],3657082.5,1,-5.69049599826383E-12,11.1875,-0.2225209339566,-0.974927912181758,0.749826401204597,0.661634618242246
2024-01-30T02:30+02:00[Asia/Jerusalem],3599639.167,0.991444861375847,0.13052619220458,11.1,-0.20425198179288,-0.978918345896981,0.749589071431311,0.66190348540459
2024-01-30T03:00+02:00[Asia/Jerusalem],3558942.5,0.965925826291907,0.258819045091926,11,-0.185911607165475,-0.982566473232804,0.749351645249685,0.662172267436193
2024-01-30T03:30+02:00[Asia/Jerusalem],3546833.333,0.923879532519278,0.382683432345796,10.85625,-0.167506223306653,-0.98587101851791,0.749114122690181,0.662440964302571
2024-01-30T04:00+02:00[Asia/Jerusalem],3585203.333,0.866025403785286,0.499999999998533,10.74375,-0.149042266173844,-0.98883082622548,0.748876503783347,0.662709575969165
2024-01-30T04:30+02:00[Asia/Jerusalem],3660197.5,0.793353340289444,0.608761429011055,10.6,-0.130526192220665,-0.99144486137373,0.748638788559857,0.662978102401301
2024-01-30T05:00+02:00[Asia/Jerusalem],3835149.167,0.707106781191478,0.707106781181617,10.45625,-0.111964476103265,-0.993712209893248,0.748400977050173,0.663246543564568
2024-01-30T05:30+02:00[Asia/Jerusalem],3942583.333,0.608761429010573,0.793353340289814,10.39375,-0.0933636084522479,-0.9956320789412,0.748163069284955,0.663514899424357
2024-01-30T06:00+02:00[Asia/Jerusalem],4222462.5,0.499999999998007,0.866025403785589,10.30625,-0.0747300935886876,-0.99720379718101,0.747925065294728,0.663783169946239
2024-01-30T06:30+02:00[Asia/Jerusalem],4572083.333,0.382683432372123,0.923879532508373,10.3,-0.0560704472387965,-0.998426815017726,0.747686965110176,0.664051355095624
2024-01-30T07:00+02:00[Asia/Jerusalem],4993158.333,0.258819045105395,0.965925826288298,10.25,-0.0373911942772698,-0.999300704788363,0.747448768761849,0.664319454838105
2024-01-30T07:30+02:00[Asia/Jerusalem],5214135,0.130526192232832,0.991444861372128,10.20625,-0.0186988664311846,-0.999825160912741,0.747210476280456,0.664587469139115
2024-01-30T08:00+02:00[Asia/Jerusalem],5318936.667,8.25384014985834E-12,1,10.4125,-3.25796505403217E-12,-1,0.746972087696571,0.664855397964268
2024-01-30T08:30+02:00[Asia/Jerusalem],5532125,-0.130526192202038,0.991444861376182,10.95,0.0186988664283072,-0.999825160912795,0.74673360304093,0.665123241279021
2024-01-30T09:00+02:00[Asia/Jerusalem],5699363.333,-0.258819045103506,0.965925826288804,11.55,0.0373911942780293,-0.999300704788335,0.746495022344091,0.665390999049051
2024-01-30T09:30+02:00[Asia/Jerusalem],5794710,-0.382683432370316,0.923879532509122,12.15,0.0560704472359231,-0.998426815017888,0.746256345636892,0.665658671239752
2024-01-30T10:00+02:00[Asia/Jerusalem],5853356.667,-0.499999999996313,0.866025403786567,12.75,0.0747300935858177,-0.997203797181226,0.746017572949915,0.665926257816823
2024-01-30T10:30+02:00[Asia/Jerusalem],5870189.167,-0.608761429009022,0.793353340291004,13.34375,0.0933636084530046,-0.995632078941129,0.745778704313909,0.666193758745807
2024-01-30T11:00+02:00[Asia/Jerusalem],5866398.333,-0.707106781179805,0.70710678119329,13.68125,0.11196447610402,-0.993712209893162,0.745539739759634,0.666461173992257
2024-01-30T11:30+02:00[Asia/Jerusalem],5942575.833,-0.793353340288253,0.608761429012607,13.6,0.130526192217812,-0.991444861374105,0.745300679317747,0.666728503521864
2024-01-30T12:00+02:00[Asia/Jerusalem],5895212.5,-0.866025403777032,0.500000000012829,13.45,0.149042266174596,-0.988830826225366,0.745061523019073,0.666995747300161
2024-01-30T12:30+02:00[Asia/Jerusalem],5836545,-0.923879532507392,0.382683432374491,13.25625,0.167506223303816,-0.985871018518392,0.744822270894293,0.66726290529286
2024-01-30T13:00+02:00[Asia/Jerusalem],5862663.333,-0.965925826287635,0.258819045107871,13.14375,0.185911607162648,-0.982566473233339,0.744582922974255,0.667529977465517
2024-01-30T13:30+02:00[Asia/Jerusalem],5928335,-0.991444861371793,0.130526192235374,12.95,0.204251981786502,-0.978918345898312,0.744343479289668,0.667796963783867
2024-01-30T14:00+02:00[Asia/Jerusalem],5971195,-1,-3.73473092691399E-12,12.75625,0.222520933957341,-0.974927912181589,0.744103939871365,0.668063864213529
2024-01-30T14:30+02:00[Asia/Jerusalem],5795972.5,-0.991444861372718,-0.130526192228352,12.65,0.240712075410638,-0.970596567452978,0.743864304750154,0.668330678720176
2024-01-30T15:00+02:00[Asia/Jerusalem],5635289.167,-0.965925826289468,-0.25881904510103,12.55,0.258819045101304,-0.965925826289394,0.743624573956894,0.668597407269448
2024-01-30T15:30+02:00[Asia/Jerusalem],5729221.667,-0.923879532510103,-0.382683432367948,12.49375,0.276835511424275,-0.960917321945265,0.743384747522342,0.668864049827126
2024-01-30T16:00+02:00[Asia/Jerusalem],5854859.167,-0.866025403787849,-0.499999999994093,12.4,0.294755174410966,-0.955572805786122,0.743144825477381,0.669130606358873
2024-01-30T16:30+02:00[Asia/Jerusalem],6027822.5,-0.793353340292565,-0.608761429006988,12.3,0.312571767946335,-0.949894146672619,0.742904807852908,0.669397076830363
2024-01-30T17:00+02:00[Asia/Jerusalem],6261705.833,-0.707106781195103,-0.707106781177992,12.2,0.330279061953045,-0.94388333030911,0.742664694679715,0.669663461207408
2024-01-30T17:30+02:00[Asia/Jerusalem],6521378.333,-0.60876142901464,-0.793353340286693,12.1,0.347870864583741,-0.937542458544551,0.742424485988761,0.669929759455664
2024-01-30T18:00+02:00[Asia/Jerusalem],6653227.5,-0.500000000015049,-0.86602540377575,12,0.365341024365536,-0.930873748644541,0.742184181810864,0.670195971540965
2024-01-30T18:30+02:00[Asia/Jerusalem],6695210,-0.38268343237686,-0.923879532506411,11.85625,0.382683432364849,-0.923879532511386,0.741943782177008,0.670462097428987
2024-01-30T19:00+02:00[Asia/Jerusalem],6701335,-0.258819045124403,-0.965925826283205,11.75,0.399892024316775,-0.91656225587127,0.741703287118034,0.670728137085588
2024-01-30T19:30+02:00[Asia/Jerusalem],6667103.333,-0.13052619220906,-0.991444861375257,11.65,0.416960782762295,-0.908924477411767,0.741462696664913,0.670994090476508
2024-01-30T20:00+02:00[Asia/Jerusalem],6572057.5,1.17138677531947E-12,-1,11.55,0.433883739119114,-0.90096886790167,0.741222010848587,0.671259957567541
2024-01-30T20:30+02:00[Asia/Jerusalem],6425265.833,0.13052619222581,-0.991444861373052,11.5,0.45065497579883,-0.892698209244174,0.740981229700051,0.671525738324451
2024-01-30T21:00+02:00[Asia/Jerusalem],6227509.167,0.258819045098554,-0.965925826290131,11.45,0.467268628272543,-0.884115393504884,0.740740353250197,0.67179143271314
2024-01-30T21:30+02:00[Asia/Jerusalem],5994587.5,0.38268343236558,-0.923879532511084,11.4,0.483718887105306,-0.875223421908717,0.740499381530081,0.672057040699349
2024-01-30T22:00+02:00[Asia/Jerusalem],5753938.333,0.499999999991873,-0.866025403789131,11.4,0.500000000000639,-0.866025403784069,0.74025831457062,0.672322562249004
2024-01-30T22:30+02:00[Asia/Jerusalem],5444540,0.608761429004954,-0.793353340294125,11.4,0.51610627380559,-0.856524555479006,0.740017152402856,0.67258799732791
2024-01-30T23:00+02:00[Asia/Jerusalem],5096672.5,0.70710678117618,-0.707106781196915,11.40625,0.532032076514003,-0.846724199229122,0.739775895057844,0.672853345901888
2024-01-30T23:30+02:00[Asia/Jerusalem],4735446.667,0.793353340285132,-0.608761429016674,11.5,0.547771839217108,-0.836627762006919,0.739534542566538,0.673118607936893
2024-01-31T00:00+02:00[Asia/Jerusalem],4389659.167,0.866025403774469,-0.500000000017269,11.64375,0.56332005806041,-0.826238774318185,0.739293094960056,0.673383783398726
2024-01-31T00:30+02:00[Asia/Jerusalem],4105675.833,0.923879532510999,-0.382683432365784,11.75,0.578671296180142,-0.815560868959021,0.739051552269336,0.673648872253405
2024-01-31T01:00+02:00[Asia/Jerusalem],3915233.333,0.965925826290074,-0.258819045098767,11.85625,0.593820185574366,-0.80459777976603,0.738809914525598,0.67391387446667
2024-01-31T01:30+02:00[Asia/Jerusalem],3810863.333,0.991444861373024,-0.130526192226029,12,0.608761429010099,-0.793353340290178,0.738568181759805,0.674178790004562
2024-01-31T02:00+02:00[Asia/Jerusalem],3738189.167,1,-1.39195737627505E-12,12.09375,0.623489801857765,-0.781831482468802,0.738326354003124,0.674443618832927
2024-01-31T02:30+02:00[Asia/Jerusalem],3680799.167,0.991444861373387,0.130526192223269,12.09375,0.638000153932565,-0.77003623523963,0.738084431286581,0.674708360917785
2024-01-31T03:00+02:00[Asia/Jerusalem],3634158.333,0.965925826290795,0.258819045096078,12.00625,0.652287411278187,-0.757971723145397,0.737842413641368,0.674973016225005
2024-01-31T03:30+02:00[Asia/Jerusalem],3608028.333,0.923879532512065,0.382683432363212,12,0.66634657794985,-0.745642164885091,0.737600301098535,0.675237584720631
2024-01-31T04:00+02:00[Asia/Jerusalem],3652945,0.866025403790412,0.499999999989653,12,0.680172737769287,-0.733051871831341,0.737358093689259,0.675502066370593
2024-01-31T04:30+02:00[Asia/Jerusalem],3737775.833,0.793353340295686,0.608761429002921,12,0.693761056027415,-0.720205246537212,0.737115791444732,0.675766461140834
2024-01-31T05:00+02:00[Asia/Jerusalem],3925432.5,0.707106781198728,0.707106781174367,12.00625,0.70710678118591,-0.707106781187185,0.736873394396038,0.676030768997433
2024-01-31T05:30+02:00[Asia/Jerusalem],4022812.5,0.608761429007163,0.79335334029243,12.1,0.720205246535961,-0.693761056028714,0.736630902574394,0.676294989906353
2024-01-31T06:00+02:00[Asia/Jerusalem],4321050,0.499999999994284,0.866025403787739,12.2,0.733051871830114,-0.680172737770609,0.736388316010987,0.676559123833611
2024-01-31T06:30+02:00[Asia/Jerusalem],4656126.667,0.382683432368152,0.923879532510018,12.29375,0.745642164883889,-0.666346577951194,0.736145634737055,0.676823170745195
2024-01-31T07:00+02:00[Asia/Jerusalem],5099892.5,0.258819045101243,0.965925826289411,12.35,0.75797172314422,-0.652287411279554,0.735902858783734,0.677087130607227
2024-01-31T07:30+02:00[Asia/Jerusalem],5286180.833,0.13052619222857,0.991444861372689,12.45625,0.77003623523848,-0.638000153933954,0.735659988182326,0.677351003385675
2024-01-31T08:00+02:00[Asia/Jerusalem],5373595.833,3.95530152786957E-12,1,12.65,0.781831482467678,-0.623489801859175,0.73541702296399,0.677614789046684
2024-01-31T08:30+02:00[Asia/Jerusalem],5647491.667,-0.1305261922063,0.991444861375621,12.85,0.793353340291294,-0.608761429008643,0.735173963160053,0.677878487556244
2024-01-31T09:00+02:00[Asia/Jerusalem],5790610.833,-0.258819045093602,0.965925826291458,13.05625,0.804597779764959,-0.593820185575817,0.734930808801699,0.678142098880523
2024-01-31T09:30+02:00[Asia/Jerusalem],5762931.667,-0.382683432360843,0.923879532513046,13.34375,0.815560868957978,-0.578671296181613,0.734687559920278,0.678405622985532
2024-01-31T10:00+02:00[Asia/Jerusalem],5686510.833,-0.499999999987433,0.866025403791694,13.55,0.82623877431512,-0.563320058064905,0.734444216546998,0.678669059837464
2024-01-31T10:30+02:00[Asia/Jerusalem],5715614.167,-0.608761429000887,0.793353340297246,13.8,0.836627762005932,-0.547771839218617,0.734200778713195,0.678932409402393
2024-01-31T11:00+02:00[Asia/Jerusalem],5817846.667,-0.707106781193134,0.707106781179961,14.05625,0.846724199228163,-0.53203207651553,0.733957246450179,0.679195671646449
2024-01-31T11:30+02:00[Asia/Jerusalem],5832082.5,-0.79335334029087,0.608761429009197,14.34375,0.856524555478075,-0.516106273807135,0.733713619789273,0.679458846535772
2024-01-31T12:00+02:00[Asia/Jerusalem],5850723.333,-0.866025403786457,0.499999999996504,14.55625,0.866025403784987,-0.49999999999905,0.733469898761848,0.679721934036473
2024-01-31T12:30+02:00[Asia/Jerusalem],5916181.667,-0.923879532509037,0.38268343237052,14.84375,0.875223421907845,-0.483718887106884,0.733226083399175,0.679984934114798
2024-01-31T13:00+02:00[Asia/Jerusalem],5917981.667,-0.965925826288747,0.258819045103719,15.05625,0.884115393504041,-0.467268628274138,0.732982173732687,0.680247846736838
2024-01-31T13:30+02:00[Asia/Jerusalem],5864405.833,-0.991444861372354,0.130526192231112,15.3375,0.892698209243362,-0.45065497580044,0.732738169793679,0.680510671868862
2024-01-31T14:00+02:00[Asia/Jerusalem],5799005,-1,6.51864567946409E-12,15.39375,0.900968867902466,-0.433883739117461,0.73249407161361,0.680773409476983
2024-01-31T14:30+02:00[Asia/Jerusalem],5585218.333,-0.991444861375955,-0.130526192203759,15.2,0.908924477411015,-0.416960782763934,0.732249879223797,0.681036059527492
2024-01-31T15:00+02:00[Asia/Jerusalem],5367648.333,-0.965925826292121,-0.258819045091126,14.95,0.916562255869094,-0.399892024321762,0.732005592655726,0.681298621986526
2024-01-31T15:30+02:00[Asia/Jerusalem],5400250.833,-0.923879532519595,-0.382683432345031,14.7,0.923879532510696,-0.382683432366515,0.731761211940737,0.681561096820398
2024-01-31T16:00+02:00[Asia/Jerusalem],5545067.5,-0.866025403778424,-0.500000000010418,14.44375,0.930873748643883,-0.365341024367214,0.731516737110261,0.68182348399535
2024-01-31T16:30+02:00[Asia/Jerusalem],5775994.167,-0.793353340289948,-0.608761429010398,14.15625,0.937542458543923,-0.347870864585431,0.731272168195857,0.682085783477511
2024-01-31T17:00+02:00[Asia/Jerusalem],6083319.167,-0.707106781181773,-0.707106781191322,13.95,0.943883330308514,-0.330279061954747,0.731027505228866,0.682347995233269
2024-01-31T17:30+02:00[Asia/Jerusalem],6408771.667,-0.60876142901123,-0.793353340289309,13.75,0.949894146673192,-0.312571767944593,0.73078274824083,0.682610119228816
2024-01-31T18:00+02:00[Asia/Jerusalem],6578260,-0.499999999998724,-0.866025403785176,13.55,0.95557280578559,-0.294755174412689,0.730537897263154,0.682872155430524
2024-01-31T18:30+02:00[Asia/Jerusalem],6667238.333,-0.382683432372888,-0.923879532508056,13.35,0.960917321944766,-0.276835511426008,0.730292952327404,0.683134103804607
2024-01-31T19:00+02:00[Asia/Jerusalem],6711535.833,-0.258819045106195,-0.965925826288084,13.15,0.965925826288928,-0.258819045103046,0.730047913465008,0.683395964317458
2024-01-31T19:30+02:00[Asia/Jerusalem],6709341.667,-0.130526192233653,-0.99144486137202,12.9,0.97059656745342,-0.240712075408857,0.729802780707559,0.683657736935314
2024-01-31T20:00+02:00[Asia/Jerusalem],6636834.167,-9.0819898310586E-12,-1,12.65,0.974927912181188,-0.222520933959099,0.729557554086506,0.683919421624591
2024-01-31T20:30+02:00[Asia/Jerusalem],6520235.833,0.130526192201217,-0.99144486137629,12.45,0.9789183458972,-0.204251981791828,0.729312233633468,0.684181018351549
2024-01-31T21:00+02:00[Asia/Jerusalem],6339824.167,0.258819045102706,-0.965925826289019,12.25,0.98256647323368,-0.185911607160845,0.729066819379879,0.684442527082667
2024-01-31T21:30+02:00[Asia/Jerusalem],6123374.167,0.382683432369551,-0.923879532509439,12,0.98587101851809,-0.167506223305593,0.72882131135742,0.684703947784187
2024-01-31T22:00+02:00[Asia/Jerusalem],5870814.167,0.499999999995596,-0.866025403786982,11.75,0.988830826225098,-0.149042266176379,0.728575709597668,0.684965280422486
2024-01-31T22:30+02:00[Asia/Jerusalem],5574569.167,0.608761429008365,-0.793353340291508,11.55,0.99144486137387,-0.1305261922196,0.728330014132131,0.685226524964037
2024-01-31T23:00+02:00[Asia/Jerusalem],5213849.167,0.707106781189509,-0.707106781183586,11.35,0.993712209893368,-0.111964476102197,0.72808422499249,0.685487681375155
2024-01-31T23:30+02:00[Asia/Jerusalem],4852227.5,0.793353340287749,-0.608761429013264,11.2,0.99563207894096,-0.0933636084548001,0.727838342210276,0.685748749622335
2024-02-01T00:00+02:00[Asia/Jerusalem],4494335.833,0.866025403783894,-0.500000000000944,11.05625,0.997203797181091,-0.074730093587616,0.727592365817194,0.686009729671918
